isco_code,occupation,task,vector,difficulty_threshold,time_weight_pct,machine_credit_2026
5161,Astrologers,"Interpreting characteristics of clients? palms, samples of playing cards, position of tea leaves or coffee remnants in a cup, shapes and patterns of bones of dead animals, etc.",C_G,0.6,12.5,0.44
5161,Astrologers,Forecasting future events on the basis of these interpretations.,C_G,0.7,12.5,0.261
5161,Astrologers,"Determining auspicious times for various human activities such as inaugurations, marriages, journeys and religious and other ceremonies.",C_G,0.6,12.5,0.44
5161,Astrologers,Giving warnings and advice on possible courses of action.,C_G,0.6,12.5,0.44
5161,Astrologers,Advising individuals on precautions to be taken to avoid evil influences.,C_G,0.6,12.5,0.44
6224,Hunters and trappers,"Direct fishing or hunting operations, and supervise crew members.",S_E,0.55,16.5,0.168
6224,Hunters and trappers,"Observe animals for signs of illness, injury, or unusual behavior, notifying veterinarians or managers as warranted.",Phi_U,0.42,16.1,0.103
6224,Hunters and trappers,"Select, bait, and set traps, and lay poison along trails, according to species, size, habits, and environs of birds or animals and reasons for trapping them.",Phi_U,0.42,15.8,0.103
6224,Hunters and trappers,"Treat animal illnesses or injuries, following experience or instructions of veterinarians.",Phi_U,0.42,15.4,0.103
6224,Hunters and trappers,"Setting traps to catch mammals, birds or reptiles.",Phi_U,0.42,11.0,0.103
6224,Hunters and trappers,"Killing trapped or free mammals, birds or reptiles with firearms or other weapons.",Phi_U,0.42,14.2,0.103
6224,Hunters and trappers,"Skinning and otherwise treating killed mammals, birds or reptiles to obtain desired products for sale or delivery.",Phi_U,0.42,11.0,0.103
9332,Animal-Drawn Vehicle Drivers,Harnessing animals and hitching them to vehicles or machinery.,Phi_S,0.55,22.2,0.327
9332,Animal-Drawn Vehicle Drivers,"Loading or unloading goods, or assisting passengers in getting on or off a vehicle.",Phi_S,0.4,19.5,0.618
9332,Animal-Drawn Vehicle Drivers,Driving animals in the desired direction with due regard to other traffic and traffic regulations.,Phi_S,0.55,19.5,0.327
9332,Animal-Drawn Vehicle Drivers,Driving animals to haul wagons in mines or quarries.,Phi_U,0.55,19.5,0.039
9332,Animal-Drawn Vehicle Drivers,"Maintaining vehicle or machinery, making minor repairs and installing replacement parts.",Phi_U,0.58,19.5,0.031
XCYBERSEC,Cybersecurity Analysts,"Identify security system weaknesses, using penetration tests.",C_G,0.65,10.7,0.345
XCYBERSEC,Cybersecurity Analysts,Coordinate monitoring of networks or systems for security breaches or intrusions.,S_E,0.55,10.3,0.168
XCYBERSEC,Cybersecurity Analysts,Perform risk assessments and execute tests of data processing system to ensure functioning of data processing activities and security measures.,S_E,0.48,9.7,0.261
XCYBERSEC,Cybersecurity Analysts,"Develop or install software, such as firewalls and data encryption programs, to protect sensitive information.",C_G,0.6,14.1,0.44
XCYBERSEC,Cybersecurity Analysts,"Monitor SIEM and endpoint telemetry to triage alerts, isolate malicious activity, and escalate verified incidents.",C_G,0.6,6.9,0.44
XCYBERSEC,Cybersecurity Analysts,"Run vulnerability assessments and prioritize remediation based on exploitability, asset criticality, and exposure.",C_G,0.6,6.9,0.44
XCYBERSEC,Cybersecurity Analysts,"Implement and audit access controls, privileged-account policies, and identity governance workflows.",C_G,0.6,6.9,0.44
XCYBERSEC,Cybersecurity Analysts,"Draft and test incident-response playbooks for phishing, ransomware, credential compromise, and data exfiltration.",C_G,0.6,6.9,0.44
XCYBERSEC,Cybersecurity Analysts,"Collect and preserve forensic artifacts from logs, hosts, and network captures to support root-cause analysis.",C_R,0.43,6.9,0.933
XCYBERSEC,Cybersecurity Analysts,Coordinate patch and hardening actions with infrastructure teams to reduce attack surface and control drift.,S_E,0.55,6.9,0.168
XCYBERSEC,Cybersecurity Analysts,"Map controls to security frameworks and document risk exceptions, treatment plans, and residual-risk status.",C_G,0.55,6.9,0.54
XCYBERSEC,Cybersecurity Analysts,Deliver security awareness briefings tied to observed threat patterns and control failures.,C_G,0.55,6.9,0.54
XCONTMOD,Content moderator / trust & safety,"Review user-generated content against platform policy taxonomies for violence, hate, fraud, and sexual-safety violations.",C_R,0.43,12.5,0.933
XCONTMOD,Content moderator / trust & safety,Escalate high-severity cases to specialist trust-and-safety queues with complete evidence and policy rationale.,C_R,0.43,12.5,0.933
XCONTMOD,Content moderator / trust & safety,"Apply enforcement actions such as removal, age-gating, account restriction, or warning workflows.",C_R,0.58,12.5,0.808
XCONTMOD,Content moderator / trust & safety,Annotate borderline cases to improve classifier training data and policy-consistency calibration.,C_R,0.43,12.5,0.933
XCONTMOD,Content moderator / trust & safety,Track moderation quality metrics and resolve reviewer disagreements through adjudication procedures.,C_G,0.55,12.5,0.54
XCONTMOD,Content moderator / trust & safety,Document emerging abuse patterns and propose policy updates for new evasion tactics.,C_G,0.6,12.5,0.44
XCONTMOD,Content moderator / trust & safety,"Handle sensitive content with wellness protocols, break schedules, and supervisor support channels.",C_R,0.43,12.5,0.933
XCONTMOD,Content moderator / trust & safety,Coordinate with legal/compliance teams on lawful-request processing and content-retention obligations.,S_E,0.55,12.5,0.168
2512-ml,AI / machine-learning engineer,"Conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",C_G,0.7,11.0,0.261
2512-ml,AI / machine-learning engineer,"Analyze, manipulate, or process large sets of data using statistical software.",C_G,0.6,17.0,0.44
2512-ml,AI / machine-learning engineer,Design feature pipelines that transform raw event data into validated training datasets with reproducible lineage.,C_G,0.6,9.0,0.44
2512-ml,AI / machine-learning engineer,"Train, tune, and evaluate machine-learning models using cross-validation and task-appropriate metrics.",C_G,0.7,9.0,0.261
2512-ml,AI / machine-learning engineer,"Deploy models to production inference services and optimize latency, throughput, and model-serving cost.",C_G,0.7,9.0,0.261
2512-ml,AI / machine-learning engineer,"Monitor model drift, data quality, and prediction performance, then trigger retraining or rollback workflows.",C_G,0.7,9.0,0.261
2512-ml,AI / machine-learning engineer,"Implement experiment tracking, model registry controls, and versioned release gates in ML CI/CD pipelines.",C_G,0.7,9.0,0.261
2512-ml,AI / machine-learning engineer,Collaborate with product and backend teams to integrate model outputs into user-facing workflows.,C_G,0.7,9.0,0.261
2512-ml,AI / machine-learning engineer,"Conduct error analysis to reduce bias, improve recall/precision tradeoffs, and harden edge-case behavior.",C_G,0.7,9.0,0.261
2512-ml,AI / machine-learning engineer,"Document model cards, assumptions, and operational constraints for governance and audit readiness.",C_G,0.7,9.0,0.261
2512-devops,DevOps / site reliability engineer,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",S_E,0.5,12.3,0.231
2512-devops,DevOps / site reliability engineer,"Develop or direct software system testing or validation procedures, programming, or documentation.",C_G,0.48,11.1,0.673
2512-devops,DevOps / site reliability engineer,"Confer with systems analysts, engineers, programmers and others to design systems and to obtain information on project limitations and capabilities, performance requirements and interfaces.",C_G,0.6,8.4,0.44
2512-devops,DevOps / site reliability engineer,"Modify existing software to correct errors, adapt it to new hardware, or upgrade interfaces and improve performance.",C_G,0.55,9.5,0.54
2512-devops,DevOps / site reliability engineer,"Researching, analyzing and evaluating requirements for software applications and operating systems.",C_G,0.7,12.5,0.261
2512-devops,DevOps / site reliability engineer,Consulting with engineering staff to evaluate interface between hardware and software.,C_G,0.6,6.6,0.44
2512-devops,DevOps / site reliability engineer,"Assessing, developing, upgrading and documenting maintenance procedures for operating systems, communications environments and applications software.",C_G,0.6,6.6,0.44
2512-devops,DevOps / site reliability engineer,Consulting with customers concerning maintenance of software system.,C_G,0.6,6.6,0.44
2512-devops,DevOps / site reliability engineer,Build and maintain CI/CD pipelines with automated test gates and controlled production release stages.,S_E,0.48,6.6,0.261
2512-devops,DevOps / site reliability engineer,"Manage infrastructure as code for cloud environments, secrets, and environment-specific configurations.",C_G,0.6,6.6,0.44
2512-devops,DevOps / site reliability engineer,"Implement observability stacks for logs, metrics, tracing, and service-level objective alerting.",C_G,0.6,6.6,0.44
2512-devops,DevOps / site reliability engineer,"Coordinate incident response, postmortems, and reliability improvements for production services.",S_E,0.55,6.6,0.168
2166-ux,UX / UI designer,Key information into computer equipment to create layouts for client or supervisor.,C_G,0.6,10.2,0.44
2166-ux,UX / UI designer,"Develop graphics and layouts for product illustrations, company logos, and Web sites.",C_G,0.6,10.0,0.44
2166-ux,UX / UI designer,Confer with clients to discuss and determine layout design.,C_G,0.6,9.3,0.44
2166-ux,UX / UI designer,Determining the objectives and constraints of the design brief by consulting with clients and stakeholders.,C_G,0.6,6.6,0.44
2166-ux,UX / UI designer,Undertaking research and analysing functional communication requirements.,C_G,0.7,6.6,0.261
2166-ux,UX / UI designer,Formulating design concepts for the subject to be communicated.,C_G,0.6,6.6,0.44
2166-ux,UX / UI designer,"Preparing sketches, diagrams, illustrations and layouts to communicate design concepts.",C_G,0.6,6.6,0.44
2166-ux,UX / UI designer,"Designing complex graphics and animation to satisfy functional, aesthetic and creative requirements of the design brief.",C_G,0.8,6.6,0.137
2166-ux,UX / UI designer,"Creating two-dimensional and three-dimensional images depicting objects in motion or illustrating a process, using computer animation or modeling programs.",C_G,0.7,11.1,0.261
2166-ux,UX / UI designer,"Negotiating design solutions with clients, management, sales and production staff.",S_E,0.6,6.6,0.119
2166-ux,UX / UI designer,"Selecting, specifying or recommending functional and aesthetic materials and media for publication, delivery or display.",C_G,0.6,6.6,0.44
2166-ux,UX / UI designer,Detailing and documenting the selected design for production.,C_G,0.6,6.6,0.44
2166-ux,UX / UI designer,Supervising or carrying out production in the chosen media.,S_E,0.48,6.6,0.261
3153-uas,Drone / unmanned aircraft systems,"Check aircraft prior to flights to ensure that the engines, controls, instruments, and other systems are functioning properly.",C_R,0.7,11.6,0.618
3153-uas,Drone / unmanned aircraft systems,"Co-pilot aircraft or perform captain's duties, as required.",Phi_S,0.82,11.5,0.053
3153-uas,Drone / unmanned aircraft systems,Use instrumentation to pilot aircraft when visibility is poor.,Phi_S,0.82,11.5,0.053
3153-uas,Drone / unmanned aircraft systems,"Monitor engine operation, fuel consumption, and functioning of aircraft systems during flights.",C_R,0.7,11.2,0.618
3153-uas,Drone / unmanned aircraft systems,"Start engines, operate controls, and pilot airplanes to transport passengers, mail, or freight according to flight plans, regulations, and procedures.",Phi_S,0.7,10.8,0.128
3153-uas,Drone / unmanned aircraft systems,Flying and navigating aircraft in accordance with established control and operating procedures.,Phi_S,0.7,7.1,0.128
3153-uas,Drone / unmanned aircraft systems,Preparing and submitting flight plan or examining standard flight plan.,Phi_S,0.7,7.1,0.128
3153-uas,Drone / unmanned aircraft systems,"Controlling the operation of mechanical, electrical and electronic equipment and ensuring that all instruments and controls work properly.",Phi_S,0.55,8.1,0.327
3153-uas,Drone / unmanned aircraft systems,"Examining maintenance records and conducting inspections to ensure that aircraft are mechanically sound, maintenance has been performed and that all equipment is operational.",Phi_S,0.7,7.1,0.128
3153-uas,Drone / unmanned aircraft systems,Signing necessary certificates and maintaining official records of flight.,Phi_S,0.7,7.1,0.128
3153-uas,Drone / unmanned aircraft systems,Obtaining briefings and clearances before flights and maintaining contact with air traffic or flight control during flight.,Phi_S,0.7,7.1,0.128
2523-cloud,Cloud / platform engineer,Develop disaster recovery plans.,C_G,0.68,12.2,0.293
2523-cloud,Cloud / platform engineer,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",S_E,0.5,13.8,0.231
2523-cloud,Cloud / platform engineer,"Monitor and analyze network performance and reports on data input or output to detect problems, identify inefficient use of computer resources, or perform capacity planning.",C_G,0.55,9.3,0.54
2523-cloud,Cloud / platform engineer,"Analyzing, developing, interpreting and evaluating complex system design and architecture specifications, data models and diagrams in the development, configuration and integration of computer syst...",C_G,0.8,7.1,0.137
2523-cloud,Cloud / platform engineer,"Monitoring network traffic, and activity, capacity and usage to ensure continued integrity and optimal network performance.",S_E,0.48,8.1,0.261
2523-cloud,Cloud / platform engineer,"Assessing and recommending improvements to network operations and integrated hardware, software, communications and operating systems.",C_G,0.6,7.1,0.44
2523-cloud,Cloud / platform engineer,Providing specialist skills in supporting and troubleshooting network problems and emergencies.,C_G,0.6,7.1,0.44
2523-cloud,Cloud / platform engineer,"Installing, configuring, testing, maintaining and administering new and upgraded networks, software database applications, servers and workstations.",C_G,0.6,7.1,0.44
2523-cloud,Cloud / platform engineer,"Preparing and maintaining procedures and documentation for network inventory, and recording diagnosis and resolution of network faults, enhancements and modifications to networks, and maintenance i...",C_G,0.55,7.1,0.54
2523-cloud,Cloud / platform engineer,Recommend strategies for network architecture.,C_G,0.7,7.1,0.261
2523-cloud,Cloud / platform engineer,"Design cloud network, compute, and storage architectures that meet security, resilience, and latency targets.",C_G,0.7,7.1,0.261
2523-cloud,Cloud / platform engineer,Provision and manage cloud resources using IaC tooling and policy-driven configuration baselines.,S_E,0.55,7.1,0.168
2120-actuary,Actuaries,"Design, review, and help administer insurance, annuity and pension plans, determining financial soundness and calculating premiums.",C_G,0.6,14.1,0.44
2120-actuary,Actuaries,"Studying, improving and developing mathematical, actuarial and statistical theories and techniques.",C_G,0.6,9.4,0.44
2120-actuary,Actuaries,"Advising on or applying mathematical principles, models and techniques to a wide range of tasks in the fields of engineering, natural, social or life sciences.",C_G,0.7,10.7,0.261
2120-actuary,Actuaries,"Conducting logical analyzes of management problems, especially in terms of input-output effectiveness, and formulating mathematical models of each problem usually for programming and solution by…",C_G,0.6,9.4,0.44
2120-actuary,Actuaries,"Designing and putting into operation pension schemes and life, health, social and other types of insurance systems.",C_G,0.6,9.4,0.44
2120-actuary,Actuaries,"Applying mathematics, statistics, probability and risk theory to assess potential financial impacts of future events.",C_G,0.6,9.4,0.44
2120-actuary,Actuaries,"Planning and organizing surveys and other statistical collections, and designing questionnaires.",C_G,0.6,9.4,0.44
2120-actuary,Actuaries,"Evaluating, processing, analyzing, and interpreting statistical data and preparing them for publication.",C_G,0.6,9.4,0.44
2120-actuary,Actuaries,Preparing scientific papers and reports.,C_G,0.6,9.4,0.44
2120-actuary,Actuaries,"Supervising the work of mathematical, actuarial and statistical assistants and statistical clerks.",S_E,0.55,9.4,0.168
2142-transportation,Transportation & traffic engineers,Plan alteration or modification of existing transportation structures to improve safety or function.,C_G,0.55,16.1,0.54
2142-transportation,Transportation & traffic engineers,Conducting research and developing new or improved theories and methods related to civil engineering.,C_G,0.7,13.3,0.261
2142-transportation,Transportation & traffic engineers,"Advising on and designing structures such as bridges, dams, docks, roads, airports, railways, canals, pipelines, waste-disposal and flood-control systems, and industrial and other large buildings.",C_G,0.6,11.5,0.44
2142-transportation,Transportation & traffic engineers,"Determining and specifying construction methods, materials and quality standards, and directing construction work.",C_G,0.6,11.5,0.44
2142-transportation,Transportation & traffic engineers,Establishing control systems to ensure efficient functioning of structures as well as safety and environmental protection.,S_E,0.55,11.5,0.168
2142-transportation,Transportation & traffic engineers,Organising and directing maintenance and repair of existing civil engineering structures.,S_E,0.58,13.3,0.137
2142-transportation,Transportation & traffic engineers,Analyzing the behaviour of soil and rock when placed under pressure by proposed structures and designing structural foundations.,C_G,0.6,11.5,0.44
2142-transportation,Transportation & traffic engineers,Analyzing the stability of structures and testing the behaviour and durability of materials used in their construction.,C_G,0.6,11.5,0.44
2144-automotive,Automotive engineers,Provide technical direction to other engineers or engineering support personnel.,S_E,0.6,12.1,0.119
2144-automotive,Automotive engineers,Conduct research studies to develop new concepts in the field of automotive engineering.,C_G,0.7,10.1,0.261
2144-automotive,Automotive engineers,"Research or implement green automotive technologies involving alternative fuels, electric or hybrid cars, or lighter or more fuel-efficient vehicles.",C_G,0.7,10.1,0.261
2144-automotive,Automotive engineers,Develop engineering specifications or cost estimates for automotive design concepts.,C_G,0.6,9.9,0.44
2144-automotive,Automotive engineers,Conduct automotive design reviews.,C_G,0.6,9.9,0.44
2144-automotive,Automotive engineers,"Advising on and designing machinery and tools for manufacturing, mining, construction, agricultural, and other industrial purposes.",C_G,0.6,8.0,0.44
2144-automotive,Automotive engineers,"Advising on and designing steam, internal combustion and other non-electric motors and engines used for propulsion of railway locomotives, road vehicles or aircraft, or for driving industrial or…",C_G,0.7,8.0,0.261
2144-automotive,Automotive engineers,"Advising on and designing airframes, undercarriages and other equipment for aircraft as well as suspension systems, brakes, vehicle bodies and other components of road vehicles.",C_G,0.6,8.0,0.44
2144-automotive,Automotive engineers,"Advising on and designing non-electrical parts of apparatus or products such as word processors, computers, precision instruments, cameras and projectors.",C_G,0.6,8.0,0.44
2144-automotive,Automotive engineers,"Establishing control standards and procedures to ensure efficient functioning and safety of machines, machinery, tools, motors, engines, industrial plant, equipment, or systems.",C_G,0.6,8.0,0.44
2144-automotive,Automotive engineers,"Ensuring that equipment, operation and maintenance comply with design specifications and safety standards.",C_G,0.52,8.0,0.599
2144-aerospace,Aerospace engineers,Formulate conceptual design of aeronautical or aerospace products or systems to meet customer requirements or conform to environmental regulations.,C_G,0.6,8.6,0.44
2144-aerospace,Aerospace engineers,"Write technical reports or other documentation, such as handbooks or bulletins, for use by engineering staff, management, or customers.",C_G,0.6,8.6,0.44
2144-aerospace,Aerospace engineers,"Direct or coordinate activities of engineering or technical personnel involved in designing, fabricating, modifying, or testing of aircraft or aerospace products.",S_E,0.55,8.4,0.168
2144-aerospace,Aerospace engineers,"Evaluate product data or design from inspections or reports for conformance to engineering principles, customer requirements, environmental regulations, or quality standards.",C_G,0.52,8.4,0.599
2144-aerospace,Aerospace engineers,"Develop design criteria for aeronautical or aerospace products or systems, including testing methods, production costs, quality standards, environmental standards, or completion dates.",C_G,0.72,11.9,0.231
2144-aerospace,Aerospace engineers,"Analyze project requests, proposals, or engineering data to determine feasibility, productibility, cost, or production time of aerospace or aeronautical products.",C_G,0.6,7.7,0.44
2144-aerospace,Aerospace engineers,Design or engineer filtration systems that reduce harmful emissions.,C_G,0.6,6.6,0.44
2144-aerospace,Aerospace engineers,"Advising on and designing machinery and tools for manufacturing, mining, construction, agricultural, and other industrial purposes.",C_G,0.6,6.6,0.44
2144-aerospace,Aerospace engineers,"Advising on and designing: hulls, superstructures and propulsion systems of ships.",C_G,0.6,6.6,0.44
2144-aerospace,Aerospace engineers,"Advising on and designing airframes, undercarriages and other equipment for aircraft as well as suspension systems, brakes, vehicle bodies and other components of road vehicles.",C_G,0.6,6.6,0.44
2144-aerospace,Aerospace engineers,"Advising on and designing non-electrical parts of apparatus or products such as word processors, computers, precision instruments, cameras and projectors.",C_G,0.6,6.6,0.44
2144-aerospace,Aerospace engineers,"Establishing control standards and procedures to ensure efficient functioning and safety of machines, machinery, tools, motors, engines, industrial plant, equipment, or systems.",C_G,0.6,6.6,0.44
2144-aerospace,Aerospace engineers,"Ensuring that equipment, operation and maintenance comply with design specifications and safety standards.",C_G,0.52,6.6,0.599
2149-biomedical,Biomedical engineers,"Evaluate the safety, efficiency, and effectiveness of biomedical equipment.",C_G,0.6,17.6,0.44
2149-biomedical,Biomedical engineers,"Design or develop medical diagnostic or clinical instrumentation, equipment, or procedures, using the principles of engineering and biobehavioral sciences.",C_G,0.6,16.2,0.44
2149-biomedical,Biomedical engineers,"Conduct research, along with life scientists, chemists, and medical scientists, on the engineering aspects of the biological systems of humans and animals.",C_G,0.7,15.9,0.261
2149-biomedical,Biomedical engineers,Adapt or design computer hardware or software for medical science uses.,C_G,0.6,15.9,0.44
2149-biomedical,Biomedical engineers,"Applying knowledge of engineering to the design, development, and evaluation of biological and health systems and products, such as artificial organs, prostheses, and instrumentation.",C_G,0.6,11.5,0.44
2149-biomedical,Biomedical engineers,"Designing devices used in various medical procedures, imaging systems such as magnetic resonance imaging, and devices for automating insulin injections or controlling body functions.",C_G,0.78,11.5,0.157
2149-biomedical,Biomedical engineers,Identifying potential hazards and introducing safety procedures and devices.,C_G,0.6,11.5,0.44
2149-robotics,Robotics engineers,"Supervise technologists, technicians, or other engineers.",C_G,0.6,33.8,0.44
2149-robotics,Robotics engineers,"Design software to control robotic systems for applications, such as military defense or manufacturing.",C_G,0.6,33.5,0.44
2149-robotics,Robotics engineers,"Integrate robotics with peripherals, such as welders, controllers, or other equipment.",C_G,0.6,32.7,0.44
2151-power,Power systems engineers,"Design, implement, maintain, or improve electrical instruments, equipment, facilities, components, products, or systems for commercial, industrial, or domestic purposes.",C_G,0.65,9.3,0.345
2151-power,Power systems engineers,"Direct or coordinate manufacturing, construction, installation, maintenance, support, documentation, or testing activities to ensure compliance with specifications, codes, or customer requirements.",S_E,0.55,8.9,0.168
2151-power,Power systems engineers,Operate computer-assisted engineering or design software or equipment to perform engineering tasks.,C_G,0.6,8.6,0.44
2151-power,Power systems engineers,"Confer with engineers, customers, or others to discuss existing or potential engineering projects or products.",C_G,0.6,8.4,0.44
2151-power,Power systems engineers,"Collect data relating to commercial or residential development, population, or power system interconnection to determine operating efficiency of electrical systems.",C_G,0.6,8.2,0.44
2151-power,Power systems engineers,Compile data and write reports regarding existing or potential electrical engineering studies or projects.,C_G,0.6,8.1,0.44
2151-power,Power systems engineers,"Advising on and designing power stations and systems which generate , transmit and distribute electrical power.",C_G,0.6,6.8,0.44
2151-power,Power systems engineers,"Supervising, controlling and monitoring the operation of electrical generation, transmission and distribution systems.",S_E,0.68,7.7,0.067
2151-power,Power systems engineers,"Advising on and designing systems for electrical motors, electrical traction and other equipment, or electrical domestic appliances.",C_G,0.6,6.8,0.44
2151-power,Power systems engineers,Specifying electrical installation and application in industrial and other buildings and objects.,C_G,0.6,6.8,0.44
2151-power,Power systems engineers,"Establishing control standards and procedures to monitor performance and safety of electrical generating and distribution systems, motors and equipment.",C_G,0.52,6.8,0.599
2151-power,Power systems engineers,"Determining manufacturing methods for electrical systems, as well as maintenance and repair of existing electrical systems, motors and equipment.",C_G,0.58,6.8,0.48
2151-power,Power systems engineers,"Advise on technological aspects of electrical engineering materials, products.",C_G,0.6,6.8,0.44
2152-control,Control systems engineers,"Design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",C_G,0.7,11.1,0.261
2152-control,Control systems engineers,Operate computer-assisted engineering or design software or equipment to perform electronics engineering tasks.,C_G,0.6,9.3,0.44
2152-control,Control systems engineers,"Evaluate project work to ensure effectiveness, technical adequacy, or compatibility in the resolution of complex electronics engineering problems.",C_G,0.55,9.1,0.54
2152-control,Control systems engineers,"Direct or coordinate activities concerned with manufacture, construction, installation, maintenance, operation, or modification of electronic equipment, products, or systems.",S_E,0.55,10.0,0.168
2152-control,Control systems engineers,"Confer with engineers, customers, vendors, or others to discuss existing or potential electronics engineering projects or products.",C_G,0.6,8.5,0.44
2152-control,Control systems engineers,"Develop or perform operational, maintenance, or testing procedures for electronic products, components, equipment, or systems.",C_G,0.6,9.0,0.44
2152-control,Control systems engineers,"Inspect electronic equipment, instruments, products, or systems to ensure conformance to specifications, safety standards, or applicable codes or regulations.",C_R,0.43,8.5,0.933
2152-control,Control systems engineers,"Advising on and designing electronic devices or components, circuits, semi-conductors, and systems.",C_G,0.6,6.9,0.44
2152-control,Control systems engineers,"Specifying production or installation methods, materials and quality standards and directing production or installation work of electronic products and systems.",S_E,0.48,6.9,0.261
2152-control,Control systems engineers,"Designing electronic circuits and components for use in fields such as aerospace guidance and propulsion control, acoustics, or instruments and controls.",C_G,0.6,6.9,0.44
2152-control,Control systems engineers,"Researching and advising on radar, telemetry and remote control systems, microwaves and other electronic equipment.",C_G,0.7,6.9,0.261
2152-control,Control systems engineers,Designing and developing signal processing algorithms and implementing these through appropriate choice of hardware and software.,C_G,0.6,6.9,0.44
2221-np,Nurse practitioners,Maintain complete and detailed records of patients' health care plans and prognoses.,C_R,0.43,14.1,0.933
2221-np,Nurse practitioners,"Develop treatment plans, based on scientific rationale, standards of care, and professional practice guidelines.",C_G,0.52,13.3,0.599
2221-np,Nurse practitioners,"Analyze and interpret patients' histories, symptoms, physical findings, or diagnostic information to develop appropriate diagnoses.",C_G,0.7,13.3,0.261
2221-np,Nurse practitioners,"Planning, providing and evaluating nursing care for patients according to the practice and standards of modern nursing.",Phi_U,0.52,8.1,0.049
2221-np,Nurse practitioners,Coordinating the care of patients in consultation with other health professionals and members of health teams.,S_E,0.55,10.6,0.168
2221-np,Nurse practitioners,"Planning and providing personal care, treatments and therapies including administerin medications, and monitoring responses to treatment or care plan.",Phi_U,0.48,8.1,0.067
2221-np,Nurse practitioners,"Cleaning wounds and applying surgical dressings and bandages (f) monitoring pain and discomfort experienced by patients and alleviating pain using a variety of therapies, including the use of pain-...",Phi_U,0.76,8.1,0.008
2221-np,Nurse practitioners,"Planning and participating in health education programmes, health promotion and nurse education activities in clinical and community settings.",C_G,0.48,8.1,0.673
2221-np,Nurse practitioners,"Answering questions from patients and families and providing information about prevention of ill-health, treatment and care.",C_G,0.7,8.1,0.261
2221-np,Nurse practitioners,Conducting research on nursing practices and procedures and disseminating findings such as through scientific papers and reports.,C_G,0.7,8.1,0.261
2261-orthodontist,Orthodontists,Diagnose teeth and jaw or other dental-facial abnormalities.,C_G,0.75,11.5,0.192
2261-orthodontist,Orthodontists,"Examine patients to assess abnormalities of jaw development, tooth position, and other dental-facial structures.",Phi_U,0.76,11.5,0.008
2261-orthodontist,Orthodontists,Advise patients to comply with treatment plans.,C_G,0.7,11.1,0.261
2261-orthodontist,Orthodontists,Coordinate orthodontic services with other dental and medical services.,S_E,0.55,10.7,0.168
2261-orthodontist,Orthodontists,"Diagnosing diseases, injuries, irregularities and malformations of teeth and associated structures in the mouth and jaw using a range of methods such as radiographs, salivary tests and medical hist...",C_G,0.7,6.9,0.261
2261-orthodontist,Orthodontists,"Providing preventative oral health care such as periodontal treatments, fluoride applications and oral health promotion.",Phi_U,0.7,6.9,0.012
2261-orthodontist,Orthodontists,Administering anesthetics to limit the amount of pain experienced by patients during procedures (d) prescribing medication for relief of ongoing pain after procedures (e) providing restorative oral...,Phi_U,0.7,6.9,0.012
2261-orthodontist,Orthodontists,"Providing surgical treatments such as extraction of teeth, biopsy of tissue, and performing orthodontic treatment.",Phi_U,0.76,6.9,0.008
2261-orthodontist,Orthodontists,Measuring and taking impressions of patients' jaws and teeth in order to determine the shape and size of dental prostheses.,Phi_U,0.76,6.9,0.008
2261-orthodontist,Orthodontists,"Designing , making, and fitting prosthodontic appliances such as space maintainers, bridges, and dentures, or writing fabrication instructions or prescriptions for dental prosthetic technicians.",Phi_U,0.76,6.9,0.008
2261-orthodontist,Orthodontists,Assisting in diagnosing general diseases having oral manifestations such as diabetes.,C_G,0.7,6.9,0.261
2261-orthodontist,Orthodontists,"Educating patients and families on dental hygiene, nutrition and other measures to take care of oral health.",C_G,0.5,6.9,0.636
2411-forensic,Forensic accountants,Prepare written reports of investigation findings.,C_G,0.6,10.5,0.44
2411-forensic,Forensic accountants,Prepare detailed reports on audit findings.,C_G,0.6,10.8,0.44
2411-forensic,Forensic accountants,"Report to management about asset utilization and audit results, and recommend changes in operations and financial activities.",C_G,0.6,10.6,0.44
2411-forensic,Forensic accountants,"Supervise auditing of establishments, and determine scope of investigation required.",C_G,0.66,10.6,0.327
2411-forensic,Forensic accountants,"Advising on, planning and installing budgetary, accounts controlling and other accounting policies and systems.",C_G,0.55,7.2,0.54
2411-forensic,Forensic accountants,"Preparing and certifying financial statements for presentation to management, shareholders and statutory or other bodies.",C_G,0.65,7.2,0.345
2411-forensic,Forensic accountants,"Preparing tax returns, advising on taxation problems and contesting disputed claims before tax officials.",C_G,0.6,7.2,0.44
2411-forensic,Forensic accountants,Preparing or reporting on profit forecasts and budgets.,C_G,0.7,7.2,0.261
2411-forensic,Forensic accountants,"Conducting financial investigations in such matters as suspected fraud, insolvency and bankruptcy.",C_G,0.65,7.2,0.345
2411-forensic,Forensic accountants,Auditing accounts and bookkeeping records.,C_G,0.6,7.2,0.44
2411-forensic,Forensic accountants,"Conducting investigations and advising management on financial aspects of productivity, stockholdings, sales, new products, etc.",C_G,0.6,7.2,0.44
2411-forensic,Forensic accountants,Devising and controlling a system to determine unit cost of products and services.,C_G,0.6,7.2,0.44
